48,395,512,395,512,431,48,431,0.9998765
144,118,448,118,448,161,144,161,0.99987614
224,453,496,453,496,480,224,480,0.99987507
208,523,512,523,512,554,208,554,0.99987483
48,540,128,540,128,567,48,567,0.99986756
48,581,512,581,512,625,48,625,0.9998642
48,468,160,468,160,499,48,499,0.9998611
48,509,208,509,208,538,48,538,0.99985886
48,437,224,437,224,466,48,466,0.99985564
48,613,128,613,128,635,48,635,0.99985313
32,213,272,213,272,251,32,251,0.99985206
32,284,272,284,272,315,32,315,0.9998479
32,316,352,316,352,348,32,348,0.999843
48,22,544,22,544,84,48,84,0.99983215
32,251,144,251,144,283,32,283,0.9998312
128,82,448,82,448,119,128,119,0.99982893
32,344,160,344,160,384,32,384,0.9998271
192,164,384,164,384,210,192,210,0.99982446
