16,129,496,129,496,163,16,163,0.999713
224,7,400,7,400,47,224,47,0.9996886
16,272,112,272,112,308,16,308,0.999686
16,581,240,581,240,615,16,615,0.99968505
16,530,208,530,208,566,16,566,0.9996805
0,438,544,438,544,466,0,466,0.99967897
160,70,480,70,480,106,160,106,0.9996613
192,395,576,395,576,428,192,428,0.99964964
32,478,176,478,176,506,32,506,0.99964404
160,276,304,276,304,307,160,307,0.999642
0,322,416,322,416,360,0,360,0.99964166
64,396,144,396,144,427,64,427,0.9996382
160,227,480,227,480,262,160,262,0.99962914
0,219,96,219,96,254,0,254,0.99962854
0,172,304,172,304,207,0,207,0.9996271
