16,307,496,307,496,344,16,344,0.99983084
32,743,112,743,112,776,32,776,0.9998122
32,778,112,778,112,810,32,810,0.9997954
16,470,144,470,144,506,16,506,0.9997892
16,565,144,565,144,603,16,603,0.9997471
16,391,496,391,496,424,16,424,0.99974495
144,1052,576,1052,576,1081,144,1081,0.99972266
16,350,496,350,496,381,16,381,0.99972194
16,514,144,514,144,548,16,548,0.99971956
192,472,496,472,496,503,192,503,0.9997181
192,267,496,267,496,296,192,296,0.9997172
16,431,96,431,96,466,16,466,0.9997081
16,102,496,102,496,135,16,135,0.99969935
16,185,496,185,496,217,16,217,0.9996902
192,21,496,21,496,50,192,50,0.99968874
192,515,496,515,496,544,192,544,0.99968565
16,20,128,20,128,54,16,54,0.9996747
16,227,496,227,496,257,16,257,0.99966884
16,266,128,266,128,299,16,299,0.99966824
192,433,496,433,496,461,192,461,0.99966764
16,62,496,62,496,93,16,93,0.9996644
512,883,592,883,592,912,512,912,0.9996624
16,145,496,145,496,175,16,175,0.99966145
512,773,592,773,592,802,512,802,0.99965954
16,617,304,617,304,649,16,649,0.9996567
480,813,592,813,592,843,480,843,0.99965537
16,652,368,652,368,681,16,681,0.9996538
480,740,592,740,592,768,480,768,0.99965346
480,848,592,848,592,877,480,877,0.999652
16,686,304,686,304,716,16,716,0.9996507
16,1025,592,1025,592,1054,16,1054,0.99964964
208,568,528,568,528,601,208,601,0.99964404
16,847,112,847,112,881,16,881,0.99963975
16,991,320,991,320,1021,16,1021,0.9996394
16,815,112,815,112,845,16,845,0.99963903
16,956,224,956,224,990,16,990,0.9996344
16,1084,400,1084,400,1117,16,1117,0.99963355
