96,7,320,7,320,47,96,47,0.9997446
0,557,64,557,64,580,0,580,0.9997279
0,459,256,459,256,481,0,481,0.9997217
96,367,192,367,192,389,96,389,0.9997212
0,440,144,440,144,463,0,463,0.9996971
272,366,352,366,352,388,272,388,0.9996942
272,196,336,196,336,216,272,216,0.9996737
272,271,336,271,336,293,272,293,0.9996706
272,233,352,233,352,254,272,254,0.9996537
288,290,336,290,336,311,288,311,0.9996438
0,272,160,272,160,294,0,294,0.99963176
0,287,112,287,112,312,0,312,0.9995939
0,233,192,233,192,254,0,254,0.9995871
0,155,80,155,80,179,0,179,0.99957305
64,403,224,403,224,428,64,428,0.9995473
272,217,336,217,336,236,272,236,0.9995302
288,311,336,311,336,332,288,332,0.9994715
0,194,176,194,176,219,0,219,0.9994448
0,253,144,253,144,272,0,272,0.9994429
0,537,64,537,64,560,0,560,0.9994406
272,346,352,346,352,368,272,368,0.99940956
144,537,192,537,192,560,144,560,0.99939907
0,480,336,480,336,501,0,501,0.99939084
0,217,160,217,160,237,0,237,0.999323
192,99,304,99,304,123,192,123,0.99923456
240,537,336,537,336,560,240,560,0.99923074
16,309,112,309,112,333,16,333,0.9991578
48,346,192,346,192,370,48,370,0.9991528
16,64,384,64,384,99,16,99,0.9991485
288,500,336,500,336,520,288,520,0.99914086
272,255,336,255,336,276,272,276,0.9991379
0,499,80,499,80,520,0,520,0.999121
0,175,192,175,192,196,0,196,0.9991061
128,499,192,499,192,517,128,517,0.9990928
16,119,368,119,368,144,16,144,0.9990841
304,404,400,404,400,425,304,425,0.99905866
240,555,320,555,320,578,240,578,0.99904674
256,174,352,174,352,196,256,196,0.99903893
16,99,128,99,128,122,16,122,0.9990388
