48,114,480,114,480,150,48,150,0.99987817
48,349,176,349,176,382,48,382,0.99986124
48,395,272,395,272,435,48,435,0.99984384
48,197,336,197,336,233,48,233,0.99981326
128,154,496,154,496,188,128,188,0.9997768
48,574,208,574,208,612,48,612,0.9997602
48,73,304,73,304,111,48,111,0.99974555
352,577,384,577,384,612,352,612,0.99973434
464,400,512,400,512,432,464,432,0.99972993
240,27,432,27,432,75,240,75,0.99972636
336,350,400,350,400,383,336,383,0.9997255
464,349,544,349,544,382,464,382,0.99971896
448,531,512,531,512,564,448,564,0.99970955
336,485,384,485,384,519,336,519,0.99970406
16,524,384,524,384,566,16,566,0.99970406
448,488,512,488,512,522,448,522,0.99970216
336,396,384,396,384,430,336,430,0.99969995
448,444,512,444,512,476,448,476,0.99969125
448,576,512,576,512,610,448,610,0.99968624
32,482,192,482,192,524,32,524,0.9996828
32,252,544,252,544,285,32,285,0.9996817
32,441,384,441,384,479,32,479,0.9996805
32,296,544,296,544,330,32,330,0.9996779
