0,354,112,354,112,390,0,390,0.9997054
0,406,240,406,240,440,0,440,0.9996892
304,354,560,354,560,388,304,388,0.9996872
0,84,240,84,240,114,0,114,0.9996822
0,468,160,468,160,503,0,503,0.999681
0,522,128,522,128,555,0,555,0.99967456
0,127,240,127,240,157,0,157,0.99967194
0,253,336,253,336,284,0,284,0.99966383
0,35,64,35,64,65,0,65,0.99966323
304,466,464,466,464,502,304,502,0.9996612
0,182,240,182,240,215,0,215,0.9996574
288,82,336,82,336,114,288,114,0.99965644
384,140,592,140,592,171,384,171,0.99965346
384,197,592,197,592,231,384,231,0.9996443
0,155,32,155,32,183,0,183,0.9996424
288,142,336,142,336,170,288,170,0.9996418
384,85,560,85,560,115,384,115,0.99964046
272,31,607,31,607,66,272,66,0.99963975
384,254,592,254,592,284,384,284,0.99963963
288,200,320,200,320,231,288,231,0.9996394
0,217,32,217,32,241,0,241,0.99963725
240,303,368,303,368,339,240,339,0.99963534
