0,435,128,435,128,473,0,473,0.99976677
416,205,624,205,624,238,416,238,0.99976
0,491,256,491,256,526,0,526,0.99975663
416,148,592,148,592,179,416,179,0.9997497
0,91,64,91,64,124,0,124,0.9997464
0,146,256,146,256,179,0,179,0.99973625
0,557,160,557,160,595,0,595,0.99973506
0,326,352,326,352,358,0,358,0.99973196
320,556,496,556,496,596,320,596,0.99972874
320,436,592,436,592,472,320,472,0.99972826
0,192,256,192,256,225,0,225,0.9997255
0,251,256,251,256,287,0,287,0.99972135
288,89,639,89,639,125,288,125,0.99971896
304,146,352,146,352,178,304,178,0.9997185
304,267,352,267,352,299,304,299,0.9997179
272,381,384,381,384,417,272,417,0.9997099
272,31,384,31,384,69,272,69,0.99969566
400,268,624,268,624,301,400,301,0.99969435
400,327,624,327,624,360,400,360,0.9996917
