224,253,544,253,544,282,224,282,0.99979705
240,290,544,290,544,319,240,319,0.99978
64,363,192,363,192,396,64,396,0.9997739
240,223,544,223,544,250,240,250,0.9997718
64,325,192,325,192,359,64,359,0.99975675
64,165,352,165,352,194,64,194,0.9997565
64,192,464,192,464,223,64,223,0.9997477
256,364,352,364,352,394,256,394,0.9997452
256,327,560,327,560,358,256,358,0.99974424
64,519,384,519,384,549,64,549,0.999742
64,548,592,548,592,578,64,578,0.9997366
224,66,352,66,352,110,224,110,0.99972826
80,19,496,19,496,66,80,66,0.9997067
64,414,224,414,224,454,64,454,0.9997036
64,489,288,489,288,520,64,520,0.99968886
64,289,176,289,176,320,64,320,0.9996798
64,254,160,254,160,283,64,283,0.9996798
64,453,240,453,240,486,64,486,0.99967885
192,576,240,576,240,606,192,606,0.9996754
336,416,512,416,512,443,336,443,0.99967456
64,222,160,222,160,251,64,251,0.9996737
