48,366,304,366,304,415,48,415,0.9998722
496,725,592,725,592,760,496,760,0.9998665
496,507,592,507,592,538,496,538,0.9998652
512,668,592,668,592,702,512,702,0.99986434
416,332,576,332,576,366,416,366,0.99985695
128,923,400,923,400,956,128,956,0.9998554
480,42,576,42,576,90,480,90,0.9998518
544,377,592,377,592,407,544,407,0.9998503
480,617,576,617,576,652,480,652,0.9998492
240,668,320,668,320,710,240,710,0.99984896
32,180,416,180,416,219,32,219,0.9998461
176,1029,448,1029,448,1083,176,1083,0.99984574
32,594,480,594,480,656,32,656,0.99984527
32,279,256,279,256,324,32,324,0.99984455
32,219,592,219,592,261,32,261,0.99984217
32,829,224,829,224,868,32,868,0.9998419
32,561,208,561,208,614,32,614,0.999841
496,459,592,459,592,490,496,490,0.99984026
32,332,304,332,304,368,32,368,0.9998386
480,418,592,418,592,452,480,452,0.99983513
32,720,384,720,384,760,32,760,0.99983513
32,94,384,94,384,128,32,128,0.99983513
32,131,192,131,192,173,32,173,0.99983346
240,778,320,778,320,814,240,814,0.99982977
32,505,176,505,176,538,32,538,0.99982846
32,455,192,455,192,492,32,492,0.99982566
208,519,592,519,592,611,208,611,0.99982435
32,415,192,415,192,452,32,452,0.999821
192,964,592,964,592,1000,192,1000,0.99981946
384,127,576,127,576,175,384,175,0.99981827
496,776,592,776,592,812,496,812,0.9998173
32,878,128,878,128,917,32,917,0.9998166
384,276,576,276,576,320,384,320,0.9998141
32,44,144,44,144,90,32,90,0.9998129
