0,1005,576,1005,576,1035,0,1035,0.9998078
0,430,576,430,576,462,0,462,0.99980694
0,461,80,461,80,492,0,492,0.99979275
0,521,304,521,304,552,0,552,0.9997868
0,974,576,974,576,1005,0,1005,0.99978584
0,342,544,342,544,371,0,371,0.999777
0,148,128,148,128,182,0,182,0.9997677
0,489,560,489,560,521,0,521,0.9997552
0,371,607,371,607,402,0,402,0.9997526
0,281,480,281,480,313,0,313,0.99974495
0,312,304,312,304,342,0,342,0.9997392
0,400,112,400,112,432,0,432,0.99973816
0,33,224,33,224,65,0,65,0.9997378
0,942,576,942,576,974,0,974,0.9997328
304,94,464,94,464,130,304,130,0.9997185
0,915,240,915,240,945,0,945,0.99970955
0,93,160,93,160,126,0,126,0.9997038
16,1033,528,1033,528,1051,16,1051,0.9997012
48,250,208,250,208,283,48,283,0.9996915
256,861,368,861,368,894,256,894,0.9996892
0,810,607,810,607,849,0,849,0.99968576
