48,114,480,114,480,150,48,150,0.9998671
48,530,384,530,384,566,48,566,0.99986494
48,349,176,349,176,383,48,383,0.9998617
48,196,336,196,336,234,48,234,0.99985504
48,395,384,395,384,437,48,437,0.99985504
464,397,512,397,512,432,464,432,0.999853
128,154,496,154,496,188,128,188,0.99985147
48,439,224,439,224,480,48,480,0.99984777
48,296,544,296,544,331,48,331,0.99983907
48,73,304,73,304,111,48,111,0.99983704
352,580,560,580,560,615,352,615,0.9998286
240,27,432,27,432,75,240,75,0.999826
336,485,384,485,384,520,336,520,0.9998172
336,350,400,350,400,383,336,383,0.99981457
464,350,544,350,544,381,464,381,0.99981207
224,581,304,581,304,617,224,617,0.9997967
336,440,384,440,384,474,336,474,0.9997929
448,477,528,477,528,522,448,522,0.99975306
448,443,512,443,512,475,448,475,0.99974555
448,531,496,531,496,566,448,566,0.99973434
32,252,544,252,544,286,32,286,0.99972826
32,476,288,476,288,525,32,525,0.9997278
