272,490,480,490,480,528,272,528,0.9999175
96,198,640,198,640,250,96,250,0.99991405
144,254,608,254,608,308,144,308,0.9999118
64,371,672,371,672,425,64,425,0.9999106
288,432,448,432,448,483,288,483,0.999905
80,140,656,140,656,195,80,195,0.9999026
80,20,640,20,640,100,80,100,0.9998989
64,311,672,311,672,369,64,369,0.99989855
