16,449,176,449,176,487,16,487,0.9998323
16,546,144,546,144,582,16,582,0.9998274
16,85,416,85,416,120,16,120,0.9998165
16,220,336,220,336,258,16,258,0.99981445
528,391,640,391,640,423,528,423,0.99980575
16,352,176,352,176,376,16,376,0.9997999
304,337,480,337,480,364,304,364,0.9997967
528,548,640,548,640,580,528,580,0.99979633
16,390,128,390,128,426,16,426,0.99979156
528,494,640,494,640,527,528,527,0.9997825
16,326,240,326,240,358,16,358,0.99977964
32,35,176,35,176,80,32,80,0.99977726
16,122,432,122,432,154,16,154,0.9997681
16,489,128,489,128,529,16,529,0.9997589
64,276,128,276,128,307,64,307,0.99974996
208,389,384,389,384,425,208,425,0.99974245
192,275,464,275,464,309,192,309,0.9997223
16,156,384,156,384,188,16,188,0.9997023
512,449,592,449,592,486,512,486,0.99969506
512,277,592,277,592,307,512,307,0.999694
528,336,640,336,640,365,528,365,0.9996909
16,188,176,188,176,223,16,223,0.99968684
208,334,240,334,240,365,208,365,0.99968505
