0,492,192,492,192,515,0,515,0.9997949
304,491,352,491,352,514,304,514,0.9997775
0,555,64,555,64,578,0,578,0.9997763
0,168,80,168,80,191,0,191,0.99977344
352,328,416,328,416,353,352,353,0.99977094
288,310,368,310,368,334,288,334,0.99973947
288,349,368,349,368,375,288,375,0.99968827
0,208,352,208,352,230,0,230,0.99965656
0,272,128,272,128,293,0,293,0.9995944
208,67,400,67,400,106,208,106,0.99955755
32,105,144,105,144,129,32,129,0.99953926
0,452,272,452,272,473,0,473,0.9995233
144,534,192,534,192,556,144,556,0.9993825
0,428,160,428,160,453,0,453,0.9993249
32,65,160,65,160,108,32,108,0.99932456
0,250,128,250,128,271,0,271,0.9993025
96,350,208,350,208,374,96,374,0.9993012
64,389,224,389,224,418,64,418,0.9992994
0,472,352,472,352,496,0,496,0.9992918
256,551,336,551,336,577,256,577,0.9992785
0,230,176,230,176,253,0,253,0.9992493
48,331,176,331,176,354,48,354,0.99921906
192,106,336,106,336,132,192,132,0.99921894
96,7,336,7,336,51,96,51,0.99919444
256,534,352,534,352,559,256,559,0.9991893
16,127,352,127,352,151,16,151,0.99918145
0,535,64,535,64,557,0,557,0.9991341
320,391,416,391,416,415,320,415,0.9991266
0,185,192,185,192,210,0,210,0.9990891
288,250,352,250,352,272,288,272,0.9990759
288,269,352,269,352,293,288,293,0.99907374
272,230,352,230,352,252,272,252,0.9990119
48,309,208,309,208,332,48,332,0.9989993
272,187,368,187,368,209,272,209,0.99898607
