272,58,496,58,496,91,272,91,0.99982375
0,436,607,436,607,469,0,469,0.99982363
0,59,208,59,208,90,0,90,0.9998202
0,313,272,313,272,347,0,347,0.9998196
0,20,256,20,256,51,0,51,0.9998179
0,357,576,357,576,394,0,394,0.9998166
0,289,560,289,560,322,0,322,0.9998084
0,388,336,388,336,420,0,420,0.9998079
0,95,144,95,144,128,0,128,0.99980766
0,467,80,467,80,495,0,495,0.99980754
0,245,384,245,384,281,0,281,0.9998061
272,98,496,98,496,131,272,131,0.99980265
0,201,448,201,448,237,0,237,0.9998012
0,131,256,131,256,165,0,165,0.9997991
0,158,288,158,288,195,0,195,0.999793
