16,208,384,208,384,244,16,244,0.9998584
480,523,544,523,544,554,480,554,0.99984574
224,521,416,521,416,553,224,553,0.99984455
48,153,607,153,607,200,48,200,0.9998412
464,475,544,475,544,510,464,510,0.9998281
224,474,400,474,400,510,224,510,0.9998217
240,565,544,565,544,593,240,593,0.99982136
0,421,352,421,352,454,0,454,0.9998178
0,297,607,297,607,331,0,331,0.9998079
32,563,192,563,192,593,32,593,0.9998062
288,376,576,376,576,408,288,408,0.99980587
48,521,176,521,176,553,48,553,0.9998016
0,378,240,378,240,412,0,412,0.99979764
464,605,544,605,544,634,464,634,0.999793
0,254,128,254,128,296,0,296,0.9997898
0,336,272,336,272,365,0,365,0.99978906
16,605,400,605,400,635,16,635,0.99978906
64,470,160,470,160,509,64,509,0.9997876
